longitude,latitude,COARSE,CEC_CLAY,ELEC_COND_log,ORG_CARBON_log,TEB_log,GYPSUM_log,REF_BULK_log,TEXTURE_USDA_encoded,TEXTURE_SOTER_encoded
4.387500000000253,33.337499999999984,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
10.145833333333584,32.00416666666665,9.0,52.0,1.9459101490553132,1.981690885678898,2.9444389791664403,1.9600947842571452,0.8501509436339694,2,1
9.979166666666917,34.12083333333332,22.0,60.0,3.044522437723423,2.0115641184793636,4.204692619390966,2.1860512740592335,0.9858167749510908,5,3
5.870833333333586,33.062499999999986,12.0,74.0,2.0794415416798357,2.030251297050795,3.6109179126442243,2.3978952727983707,0.9745596310012032,1,3
9.029166666666915,33.57916666666665,14.0,38.0,3.044522437723423,2.0394004907777785,4.189654742026425,2.8273135993568546,1.0438040639261432,4,3
-0.0291666666664109,35.63749999999998,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
0.1875000000002558,35.587499999999984,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
1.2458333333335894,33.73749999999998,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
9.53750000000025,32.212499999999984,9.0,52.0,1.9459101490553132,1.981690885678898,2.9444389791664403,1.9600947842571452,0.8501509436339694,2,1
3.7041666666669215,35.43749999999998,11.0,59.0,2.0794415416798357,2.058217899809605,3.8918202981106265,1.9878743497873494,1.0508216298335495,4,3
0.1291666666669222,35.929166666666646,5.0,34.0,2.0794415416798357,2.189416389014714,3.1780538303479458,2.151762206031771,1.064710728771098,4,2
0.7875000000002554,35.92083333333331,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
10.854166666666917,35.36249999999998,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
3.762500000000255,33.02916666666665,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
7.0458333333335865,33.42083333333331,-4.0,-4.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.9895412148852936,4,0
2.929166666666921,35.054166666666646,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
5.037500000000254,33.312499999999986,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
10.995833333333586,35.50416666666665,9.0,68.0,2.0794415416798357,2.036664515123213,3.6109179126442243,1.9740810264359308,0.9932517906709187,1,3
3.820833333333587,34.79583333333331,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
6.870833333333586,32.23749999999998,12.0,74.0,2.0794415416798357,2.030251297050795,3.6109179126442243,2.3978952727983707,0.9745596310012032,1,3
4.429166666666921,35.054166666666646,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
-0.8541666666664103,34.19583333333331,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
9.854166666666917,33.962499999999984,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
8.062500000000252,32.770833333333314,-4.0,-4.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.9895412148852936,4,0
1.2958333333335883,34.59583333333332,4.0,47.0,2.1972245773362196,2.0094213598178117,4.770684624465665,3.826465150310048,0.9783261102452614,5,3
-0.8458333333330774,32.13749999999998,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
8.887500000000252,36.77916666666665,13.0,54.0,2.1972245773362196,2.147333811955366,3.044522437723423,2.151762206031771,0.9969486489679832,5,3
-0.987499999999744,33.67083333333331,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
0.2541666666669222,35.04583333333331,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
2.4875000000002547,34.67083333333331,4.0,47.0,2.1972245773362196,2.0094213598178117,4.770684624465665,3.826465150310048,0.9783261102452614,5,3
0.2125000000002561,33.270833333333314,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
8.02916666666692,33.15416666666665,6.0,61.0,1.9459101490553132,1.9822420787625272,2.3978952727983707,1.9600947842571452,0.824175430418003,2,1
7.895833333333584,36.10416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
3.079166666666921,36.31249999999998,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
3.395833333333588,32.86249999999998,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
4.6708333333335865,33.52916666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
7.995833333333586,33.85416666666665,16.0,46.0,3.6635616461296463,2.009957478085357,4.330733340286331,3.481240089335692,1.0006318908263727,5,3
9.22916666666692,33.62083333333332,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
5.50416666666692,35.82916666666665,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
8.662500000000254,33.36249999999998,16.0,46.0,3.6635616461296463,2.009957478085357,4.330733340286331,3.481240089335692,1.0006318908263727,5,3
2.5458333333335883,32.95416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
2.0375000000002554,32.12916666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
8.529166666666917,35.29583333333331,4.0,72.0,2.0794415416798357,2.0447206887046048,3.7612001156935624,2.2192034892380073,0.9969486489679832,5,3
1.9291666666669207,33.145833333333314,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
7.420833333333586,35.57083333333331,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
9.120833333333586,34.53749999999998,9.0,68.0,2.0794415416798357,2.036664515123213,3.6109179126442243,1.9740810264359308,0.9932517906709187,1,3
0.4125000000002554,33.35416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
0.1458333333335897,35.62916666666665,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
8.08750000000025,35.82916666666665,4.0,72.0,2.0794415416798357,2.0447206887046048,3.7612001156935624,2.2192034892380073,0.9969486489679832,5,3
8.620833333333586,35.47916666666665,21.0,59.0,2.0794415416798357,2.0265680520099267,3.4965075614664802,1.9878743497873494,0.9745596310012032,1,3
6.812500000000252,33.62083333333332,4.0,47.0,2.1972245773362196,2.0094213598178117,4.770684624465665,3.826465150310048,0.9783261102452614,5,3
9.612500000000251,34.770833333333314,2.0,37.0,2.1972245773362196,2.005391258853858,4.836281906951478,4.168214387168139,0.9631743195929946,1,3
3.320833333333587,35.97916666666665,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
10.25416666666692,35.82916666666665,8.0,82.0,1.9459101490553132,2.0207525492500196,3.6375861597263857,2.0281482504293717,1.0043016161834935,5,3
1.104166666666922,35.462499999999984,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
1.7375000000002547,36.20416666666664,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
8.820833333333585,36.73749999999998,13.0,54.0,2.1972245773362196,2.147333811955366,3.044522437723423,2.151762206031771,0.9969486489679832,5,3
8.645833333333584,33.804166666666646,14.0,38.0,3.044522437723423,2.0394004907777785,4.189654742026425,2.8273135993568546,1.0438040639261432,4,3
10.562500000000252,34.99583333333332,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
7.904166666666921,36.395833333333314,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
-0.4874999999997431,32.812499999999986,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
1.4958333333335894,33.187499999999986,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
6.35416666666692,34.62083333333332,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
9.437500000000252,35.87916666666665,4.0,72.0,2.0794415416798357,2.0447206887046048,3.7612001156935624,2.2192034892380073,0.9969486489679832,5,3
7.162500000000252,32.304166666666646,12.0,74.0,2.0794415416798357,2.030251297050795,3.6109179126442243,2.3978952727983707,0.9745596310012032,1,3
3.495833333333588,35.86249999999998,11.0,59.0,2.0794415416798357,2.058217899809605,3.8918202981106265,1.9878743497873494,1.0508216298335495,4,3
3.262500000000255,33.75416666666665,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
3.9708333333335872,36.44583333333331,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
2.3375000000002544,32.270833333333314,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
7.579166666666918,36.62083333333332,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
4.304166666666921,33.99583333333332,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
3.937500000000254,32.395833333333314,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
9.279166666666915,34.26249999999998,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
10.570833333333583,36.554166666666646,3.0,63.0,2.1972245773362196,2.051556342174158,3.367295829986474,2.0412203273114655,0.9895412148852936,1,3
8.637500000000252,33.00416666666665,6.0,61.0,1.9459101490553132,1.9822420787625272,2.3978952727983707,1.9600947842571452,0.824175430418003,2,1
6.395833333333586,36.95416666666664,11.0,53.0,1.9459101490553132,2.2051927499288353,2.995732273553991,1.9600947842571452,0.9707789117396207,5,3
5.562500000000254,35.99583333333332,11.0,59.0,2.0794415416798357,2.058217899809605,3.8918202981106265,1.9878743497873494,1.0508216298335495,4,3
1.5041666666669222,34.895833333333314,11.0,59.0,2.0794415416798357,2.058217899809605,3.8918202981106265,1.9878743497873494,1.0508216298335495,4,3
5.970833333333587,32.12083333333332,9.0,83.0,2.0794415416798357,2.026699828662461,3.784189633918261,2.332143890606103,0.9631743195929946,1,3
6.020833333333586,34.429166666666646,4.0,47.0,2.1972245773362196,2.0094213598178117,4.770684624465665,3.826465150310048,0.9783261102452614,5,3
-0.0624999999997442,35.35416666666665,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
8.662500000000254,34.47083333333332,22.0,60.0,3.044522437723423,2.0115641184793636,4.204692619390966,2.1860512740592335,0.9858167749510908,5,3
6.812500000000252,36.61249999999998,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
4.804166666666921,33.587499999999984,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
2.770833333333588,32.25416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
9.05416666666692,32.28749999999998,9.0,52.0,1.9459101490553132,1.981690885678898,2.9444389791664403,1.9600947842571452,0.8501509436339694,2,1
9.887500000000252,35.62083333333332,3.0,63.0,2.1972245773362196,2.051556342174158,3.367295829986474,2.0412203273114655,0.9895412148852936,1,3
10.71250000000025,36.87083333333332,4.0,72.0,2.0794415416798357,2.0447206887046048,3.7612001156935624,2.2192034892380073,0.9969486489679832,5,3
9.55416666666692,33.88749999999998,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
-0.320833333333077,35.41249999999998,5.0,34.0,2.0794415416798357,2.189416389014714,3.1780538303479458,2.151762206031771,1.064710728771098,4,2
-1.0458333333330767,33.062499999999986,18.0,35.0,2.0794415416798357,2.0426478841282676,2.833213344056216,1.9878743497873494,0.940007236139729,1,1
11.30416666666692,33.16249999999998,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
0.7041666666669215,32.962499999999984,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
3.429166666666921,35.03749999999998,4.0,47.0,2.1972245773362196,2.0094213598178117,4.770684624465665,3.826465150310048,0.9783261102452614,5,3
8.58750000000025,33.87916666666665,14.0,38.0,3.044522437723423,2.0394004907777785,4.189654742026425,2.8273135993568546,1.0438040639261432,4,3
6.462500000000253,34.78749999999998,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
0.2708333333335897,34.212499999999984,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
7.412500000000254,33.73749999999998,4.0,47.0,2.1972245773362196,2.0094213598178117,4.770684624465665,3.826465150310048,0.9783261102452614,5,3
5.62916666666692,35.77916666666665,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
7.595833333333587,35.15416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
7.504166666666919,36.69583333333331,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
4.720833333333587,36.44583333333331,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
-0.0374999999997438,34.95416666666665,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
9.220833333333584,33.587499999999984,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
11.420833333333585,32.66249999999998,9.0,52.0,1.9459101490553132,1.981690885678898,2.9444389791664403,1.9600947842571452,0.8501509436339694,2,1
8.795833333333587,33.395833333333314,16.0,46.0,3.6635616461296463,2.009957478085357,4.330733340286331,3.481240089335692,1.0006318908263727,5,3
2.8375000000002544,35.429166666666646,11.0,59.0,2.0794415416798357,2.058217899809605,3.8918202981106265,1.9878743497873494,1.0508216298335495,4,3
8.520833333333584,34.72916666666665,18.0,71.0,1.9459101490553132,2.034444175998492,3.6375861597263857,1.9740810264359308,0.9820784563389954,1,3
8.220833333333587,35.18749999999998,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
5.595833333333587,33.75416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
4.012500000000253,32.437499999999986,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
1.2791666666669226,34.770833333333314,11.0,59.0,2.0794415416798357,2.058217899809605,3.8918202981106265,1.9878743497873494,1.0508216298335495,4,3
9.070833333333583,32.13749999999998,6.0,61.0,1.9459101490553132,1.9822420787625272,2.3978952727983707,1.9600947842571452,0.824175430418003,2,1
8.162500000000254,35.24583333333332,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
-0.5958333333330774,33.929166666666646,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
7.054166666666919,34.50416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
4.045833333333588,35.32083333333331,18.0,35.0,2.0794415416798357,2.0426478841282676,2.833213344056216,1.9878743497873494,0.940007236139729,1,1
3.395833333333588,32.67083333333331,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
2.6125000000002547,35.29583333333331,11.0,59.0,2.0794415416798357,2.058217899809605,3.8918202981106265,1.9878743497873494,1.0508216298335495,4,3
6.404166666666919,36.054166666666646,11.0,59.0,2.0794415416798357,2.058217899809605,3.8918202981106265,1.9878743497873494,1.0508216298335495,4,3
-0.4374999999997442,33.804166666666646,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
5.645833333333586,32.770833333333314,12.0,74.0,2.0794415416798357,2.030251297050795,3.6109179126442243,2.3978952727983707,0.9745596310012032,1,3
9.137500000000252,32.687499999999986,6.0,61.0,1.9459101490553132,1.9822420787625272,2.3978952727983707,1.9600947842571452,0.824175430418003,2,1
9.245833333333586,33.22916666666665,4.0,41.0,2.1972245773362196,2.0158359224655245,5.0106352940962555,3.9589066204468226,0.9858167749510908,5,3
4.00416666666692,32.270833333333314,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
9.579166666666918,33.087499999999984,6.0,61.0,1.9459101490553132,1.9822420787625272,2.3978952727983707,1.9600947842571452,0.824175430418003,2,1
6.429166666666919,36.76249999999998,11.0,53.0,1.9459101490553132,2.2051927499288353,2.995732273553991,1.9600947842571452,0.9707789117396207,5,3
10.895833333333584,36.75416666666665,3.0,63.0,2.1972245773362196,2.051556342174158,3.367295829986474,2.0412203273114655,0.9895412148852936,1,3
5.25416666666692,33.87916666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
1.887500000000255,32.28749999999998,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
7.362500000000253,32.77916666666665,-4.0,-4.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.9895412148852936,4,0
2.6625000000002554,34.41249999999998,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
4.679166666666921,32.92083333333331,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
4.60416666666692,33.712499999999984,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
2.812500000000254,32.42083333333331,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
1.512500000000255,33.20416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
9.137500000000252,35.79583333333331,4.0,72.0,2.0794415416798357,2.0447206887046048,3.7612001156935624,2.2192034892380073,0.9969486489679832,5,3
1.6291666666669222,32.20416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
1.8541666666669216,32.45416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
-1.3374999999997437,34.47083333333332,3.0,71.0,2.1972245773362196,2.0405707663613355,3.8066624897703196,2.0281482504293717,0.9969486489679832,5,3
1.604166666666922,33.10416666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
2.9875000000002547,35.07916666666665,18.0,35.0,2.0794415416798357,2.0426478841282676,2.833213344056216,1.9878743497873494,0.940007236139729,1,1
1.1708333333335883,34.07916666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
3.804166666666921,34.22083333333332,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
4.95416666666692,32.88749999999998,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
10.03750000000025,37.06249999999998,2.0,62.0,2.1972245773362196,2.085672085507029,3.1780538303479458,2.0281482504293717,1.0006318908263727,5,3
5.995833333333586,32.07916666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
7.020833333333586,34.62083333333332,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
-0.4958333333330778,34.895833333333314,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
5.745833333333588,35.74583333333332,5.0,48.0,2.0794415416798357,2.0997342491529234,3.8066624897703196,2.208274403042867,1.0402767268195787,4,3
5.10416666666692,33.78749999999998,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
4.279166666666921,34.77916666666665,12.0,67.0,2.0794415416798357,2.0408306382775585,3.8066624897703196,1.9740810264359308,0.9858167749510908,5,3
